question_id,certificate,wing,subject_code,subject_name,module_number,question_text,option_a,option_b,option_c,option_d,correct_answer,explanation,difficulty,source,active
Q-AEROMDL-0709,BC,AIR,AEROMDL,Aeromodelling,33,Propeller blades made of ___ wood.,Birch,Plywood,Mahogany,Spruce,C,Mahogany.,1,OMR_2024,TRUE
Q-AEROMDL-0710,BC,AIR,AEROMDL,Aeromodelling,33,Tissue paper sheets ___ the model.,Design,Rub,Cover,Glue,C,Cover.,2,OMR_2024,TRUE
Q-AEROMDL-0711,BC,AIR,AEROMDL,Aeromodelling,33,Dope also used for ___.,Painting,Gluing,Tightening,Sealing only,C,Tightening.,1,OMR_2024,TRUE
Q-AEROMDL-0712,BC,AIR,AEROMDL,Aeromodelling,33,Chuck Glider = small ___ model aircraft.,Static,Power,Free flight,Rubber,C,Free flight.,3,OMR_2024,TRUE
Q-AEROMDL-0713,BC,AIR,AEROMDL,Aeromodelling,33,Synthetic silk dissolves by action of ___.,Water,Primer,Dope,Paint,C,Dope.,2,OMR_2024,TRUE
Q-AEROMDL-0714,BC,AIR,AEROMDL,Aeromodelling,33,Adhesives used for ___ various parts.,Strengthening,Giving weight,Joining,All,C,Joining.,1,QB13,TRUE
Q-AEROMDL-0715,BC,AIR,AEROMDL,Aeromodelling,33,Spruce substitutes for balsa = Japonica and ___.,Bamboo,Plywood,Birch,Teak,A,Japonica and Spruce (or bamboo).,1,QB13,TRUE
Q-AEROMDL-0716,BC,AIR,AEROMDL,Aeromodelling,33,Plywood sheets for ___ work.,Light,Side,Flexible,Panelling,D,Panelling.,2,QB13,TRUE
Q-AEROMDL-0717,BC,AIR,AEROMDL,Aeromodelling,33,Rubber band stored in ___.,Deep Freezer,In open rack,Air tight container,Controlled temp,C,Air tight container.,1,QB13,TRUE
Q-AEROMDL-0718,BC,AIR,AEROMDL,Aeromodelling,33,Aeromodelling increases ___ of youth.,Discipline,Air-mindedness,Obedience,Courage,B,Air-mindedness.,1,QB13,TRUE
Q-AIR_NAV-0719,BC,AIR,AIR_NAV,Navigation & Metrology (Air),35,Navigation = guiding ___ through air.,Ship,Truck,Aircraft,Train,C,Aircraft.,1,OMR_2024,TRUE
Q-AIR_NAV-0720,BC,AIR,AIR_NAV,Navigation & Metrology (Air),35,Drift = angle between course and ___.,Track Error,Track Made Good,Track Required,Closing Angle,B,Track Made Good.,1,OMR_2024,TRUE
Q-AIR_NAV-0721,BC,AIR,AIR_NAV,Navigation & Metrology (Air),35,Magnetic Variation = Mag N vs ___ N difference.,True,Compass,Grid,Geographic,A,True N.,2,OMR_2024,TRUE
Q-AIR_NAV-0722,BC,AIR,AIR_NAV,Navigation & Metrology (Air),35,1 NM = ___ km.,1.58,1.75,1.62,1.85,D,1.852 km.,1,OMR_2024,TRUE
Q-AIR_NAV-0723,BC,AIR,AIR_NAV,Navigation & Metrology (Air),35,Isogonal = line of equal magnetic ___.,Variation,Direction,Deviation,Latitude,A,Variation.,1,OMR_2024,TRUE
Q-AIR_NAV-0724,BC,AIR,AIR_NAV,Navigation & Metrology (Air),35,Equator perpendicular to earth's ___ axis.,Magnetic,Rotational,Geographic,Solar,B,Rotational axis.,2,OMR_2024,TRUE
Q-AIR_NAV-0725,BC,AIR,AIR_NAV,Navigation & Metrology (Air),35,1 Statute Mile = ___ feet.,5280,6080,5080,4800,A,5280 feet.,3,OMR_2024,TRUE
Q-AIR_NAV-0726,BC,AIR,AIR_NAV,Navigation & Metrology (Air),35,Prime Meridian through ___.,Spain,Wales,England,Portugal,C,England.,1,OMR_2024,TRUE
Q-AIR_NAV-0727,BC,AIR,AIR_NAV,Navigation & Metrology (Air),35,True Bearing referenced to ___ North.,Magnetic,Grid,True,Compass,C,True North.,2,OMR_2024,TRUE
Q-AIR_NAV-0728,BC,AIR,AIR_NAV,Navigation & Metrology (Air),35,Rhumb Line cuts meridians at ___ angle.,Different,Perpendicular,Equal,Oblique,C,Equal angle.,1,OMR_2024,TRUE
Q-AIR_NAV-0729,BC,AIR,AIR_NAV,Navigation & Metrology (Air),35,Track Error = difference between Track Required and ___.,Planned Track,Track Made Good,Drift,Bearing,B,Track Made Good.,1,OMR_2024,TRUE
Q-AIR_NAV-0730,BC,AIR,AIR_NAV,Navigation & Metrology (Air),35,Magnetic Variation also known as ___.,Elevation,Slope,Deviation,Declination,D,Declination.,2,OMR_2024,TRUE
Q-AIR_NAV-0731,BC,AIR,AIR_NAV,Navigation & Metrology (Air),35,"DME, NDB, ILS are ___ aids.",Meteorological,Visual,Radio Navigational and Landing,Ground,C,Radio Navigational and Landing aids.,1,OMR_2024,TRUE
Q-AIR_NAV-0732,BC,AIR,AIR_NAV,Navigation & Metrology (Air),35,Isogonal = line joining places of equal ___.,Latitude,Longitude,Declination,Temperature,C,Declination.,3,OMR_2024,TRUE
Q-AIR_NAV-0733,BC,AIR,AIR_NAV,Navigation & Metrology (Air),35,Great circle perpendicular to axis = ___.,Rhumb line,Small circle,Great circle,Equator,D,Equator.,2,OMR_2024,TRUE
Q-FLY_SOP-0734,C,AIR,FLY_SOP,Flying & SOP,34,Fly-by-wire = ___ signal system.,Hydraulic,Mechanical,Electronic,Pneumatic,C,Electronic.,1,OMR_2024,TRUE
Q-FLY_SOP-0735,C,AIR,FLY_SOP,Flying & SOP,34,Glass cockpit = electronic ___ displays.,Radar,Instrument,Navigation,All,B,Instrument displays.,1,OMR_2024,TRUE
Q-FLY_SOP-0736,C,AIR,FLY_SOP,Flying & SOP,34,C-17 = ___.,Hercules,Stratotanker,Galaxy,Globemaster,D,Globemaster.,2,OMR_2024,TRUE
Q-FLY_SOP-0737,C,AIR,FLY_SOP,Flying & SOP,34,Autopilot controls ___.,Engine,Landing Gear,Flight Control System,Navigation Lights,C,FCS.,1,OMR_2024,TRUE
Q-FLY_SOP-0738,C,AIR,FLY_SOP,Flying & SOP,34,Rafale manufactured by ___.,Lockheed,Boeing,Dassault,Airbus,C,Dassault Aviation.,1,OMR_2024,TRUE
Q-FLY_SOP-0739,C,AIR,FLY_SOP,Flying & SOP,34,S-400 purchased from ___.,USA,France,Israel,Russia,D,Russia.,2,OMR_2024,TRUE
Q-FLY_SOP-0740,C,AIR,FLY_SOP,Flying & SOP,34,Chinook = ___ rotor helicopter.,Single,Tandem,Coaxial,Tail,B,Tandem Rotor.,3,OMR_2024,TRUE
Q-FLY_SOP-0741,C,AIR,FLY_SOP,Flying & SOP,34,ASTE = Aircraft Systems ___ Establishment.,Training,Testing,Technical,Transfer,B,Testing.,1,OMR_2024,TRUE
Q-FLY_SOP-0742,C,AIR,FLY_SOP,Flying & SOP,34,In 5th gen aircraft systems flight controls electronic = ___.,Fly by wire,Hydraulics,Mechanical,Pneumatic,A,Fly by wire.,2,OMR_2024,TRUE
Q-FLY_SOP-0743,C,AIR,FLY_SOP,Flying & SOP,34,C-17 payload capacity = up to ___ tonnes.,50,60,70,80,C,70 tonnes.,1,OMR_2024,TRUE
Q-RVC_ORG-0744,BC,RV,RVC_ORG,Organisation & Functioning of RVC,36,'R' in RVC = ___.,Renown,Resource,Remount,Reserve,C,Remount.,1,OMR_2024,TRUE
Q-RVC_ORG-0745,BC,RV,RVC_ORG,Organisation & Functioning of RVC,36,'C' in RVC = ___.,Crops,Core,Corpse,Corps,D,Corps.,1,OMR_2024,TRUE
Q-RVC_ORG-0746,BC,RV,RVC_ORG,Organisation & Functioning of RVC,36,RVC Centre and School at ___.,New Delhi,Saharanpur,Hissar,Meerut,D,Meerut.,2,OMR_2024,TRUE
Q-RVC_ORG-0747,BC,RV,RVC_ORG,Organisation & Functioning of RVC,36,Equine Breeding Studs at Babugarh and ___.,Meerut,Bahadurgarh,Hissar,Bengaluru,C,Hissar.,1,OMR_2024,TRUE
Q-RVC_ORG-0748,BC,RV,RVC_ORG,Organisation & Functioning of RVC,36,DG RVC rank = ___.,Maj General,Brigadier,General,Lt General,D,Lt General.,1,OMR_2024,TRUE
Q-RVC_ORG-0749,BC,RV,RVC_ORG,Organisation & Functioning of RVC,36,RVC dogs for tracking ___ detection and guard duties.,Contraband,Terrorist,Explosive,Narcotics,C,Explosive.,2,OMR_2024,TRUE
Q-RVC_ORG-0750,BC,RV,RVC_ORG,Organisation & Functioning of RVC,36,RVC dog breeding centre at ___.,Dehradun,Lucknow,Meerut,Hissar,C,Meerut.,3,OMR_2024,TRUE
Q-RVC_ORG-0751,BC,RV,RVC_ORG,Organisation & Functioning of RVC,36,Horses authorized per R&V NCC Sqn = ___.,22,18,6,11,D,11 horses.,1,OMR_2024,TRUE
Q-RVC_ORG-0752,BC,RV,RVC_ORG,Organisation & Functioning of RVC,36,Army ___ Node at Meerut trains show horses.,Equestrian,Show Jumping,RVC,Horse Racing,A,Equestrian.,2,OMR_2024,TRUE
Q-RVC_ORG-0753,BC,RV,RVC_ORG,Organisation & Functioning of RVC,36,RVC does NOT breed ___.,Horses,Dogs,Mules,Sheep,D,Sheep.,1,OMR_2024,TRUE
Q-RVC_ORG-0754,BC,RV,RVC_ORG,Organisation & Functioning of RVC,36,RVC provides mules to ___ units.,Infantry,ST,JAK RIF,PBG,D,PBG.,1,OMR_2024,TRUE
Q-RVC_ORG-0755,BC,RV,RVC_ORG,Organisation & Functioning of RVC,36,RVC Remount Training Schools at Hempur and ___.,Saharanpur,Gaya,Meerut,Bengaluru,A,Saharanpur.,2,OMR_2024,TRUE
Q-RVC_ORG-0756,BC,RV,RVC_ORG,Organisation & Functioning of RVC,36,CMVL located at ___.,Meerut,Hyderabad,Hissar,Saharanpur,A,Meerut.,1,OMR_2024,TRUE
Q-RVC_ORG-0757,BC,RV,RVC_ORG,Organisation & Functioning of RVC,36,Record Office of RVC at ___.,Pune,Saharanpur,Meerut,Hissar,C,Meerut.,3,OMR_2024,TRUE
Q-RVC_ORG-0758,BC,RV,RVC_ORG,Organisation & Functioning of RVC,36,Commandant of Equine Breeding Stud rank = ___.,Maj General,Lt Colonel,Colonel,Brigadier,D,Brigadier.,2,OMR_2024,TRUE
Q-ANIM_MGT-0759,BC,RV,ANIM_MGT,Animal Management & Equitation,37,Walk pace = ___ km/hr.,Four,Seven,Six,Five,C,6 km/hr.,1,OMR_2024,TRUE
Q-ANIM_MGT-0760,BC,RV,ANIM_MGT,Animal Management & Equitation,37,Gallop pace = ___ km/hr.,15,24,18,30,B,24 km/hr.,1,OMR_2024,TRUE
Q-ANIM_MGT-0761,BC,RV,ANIM_MGT,Animal Management & Equitation,37,Canter = ___ x normal pace.,Two,Five,Three,Four,C,3x normal pace.,2,OMR_2024,TRUE
Q-ANIM_MGT-0762,BC,RV,ANIM_MGT,Animal Management & Equitation,37,Trot = ___ diagonal movement.,Asymmetrical,Symmetrical,Random,Gallop,B,Symmetrical.,1,OMR_2024,TRUE
Q-ANIM_MGT-0763,BC,RV,ANIM_MGT,Animal Management & Equitation,37,Horse pulse rate = ___ bpm.,25-50,26-49,28-44,28-36,C,28-44 bpm.,1,OMR_2024,TRUE
Q-ANIM_MGT-0764,BC,RV,ANIM_MGT,Animal Management & Equitation,37,Horse body temp = ___ F.,96-101.5,92-102.5,98-101.5,94-104.5,C,98-101.5 F.,2,OMR_2024,TRUE
Q-ANIM_MGT-0765,BC,RV,ANIM_MGT,Animal Management & Equitation,37,Curry Comb in ___ kit.,Clipping,Shoeing,Grooming,Make up,C,Grooming kit.,3,OMR_2024,TRUE
Q-ANIM_MGT-0766,BC,RV,ANIM_MGT,Animal Management & Equitation,37,Water horse at least ___ times daily.,Three,Six,Five,Four,D,4 times.,1,OMR_2024,TRUE
Q-ANIM_MGT-0767,BC,RV,ANIM_MGT,Animal Management & Equitation,37,Adult female horse > 3 years = ___.,Stallion,Filly,Foal at Foot,Mare,D,Mare.,2,OMR_2024,TRUE
Q-ANIM_MGT-0768,BC,RV,ANIM_MGT,Animal Management & Equitation,37,Young female horse < 3 years = ___.,Mare,Mule,Filly,Foal at Foot,C,Filly.,1,OMR_2024,TRUE
Q-ANIM_MGT-0769,BC,RV,ANIM_MGT,Animal Management & Equitation,37,Mule = Mare x ___.,Jackal,Stallion,Donkey,Hyena,C,Donkey.,1,OMR_2024,TRUE
Q-ANIM_MGT-0770,BC,RV,ANIM_MGT,Animal Management & Equitation,37,Horse respiration = ___ per min.,12-28,10-28,10-24,16-26,C,10-24 per min.,2,OMR_2024,TRUE
Q-ANIM_MGT-0771,BC,RV,ANIM_MGT,Animal Management & Equitation,37,Colic = pain in ___ tract.,Respiratory,Digestive,Nervous,Urinary,B,Digestive tract.,1,OMR_2024,TRUE
Q-ANIM_MGT-0772,BC,RV,ANIM_MGT,Animal Management & Equitation,37,Horse normal lifespan = ___ years.,24,22,18,20,C,18 years.,3,OMR_2024,TRUE
Q-ANIM_MGT-0773,BC,RV,ANIM_MGT,Animal Management & Equitation,37,Horse daily water = ___ litres.,16-24,28-40,25-55,25-30,C,25-55 litres.,2,OMR_2024,TRUE
Q-ANIM_MGT-0774,BC,RV,ANIM_MGT,Animal Management & Equitation,37,Dandy Brush removes ___.,Fleas from eyes,Germs from foot,Clefts of sole,Hard-caked dirt,D,Hard-caked dirt.,1,QB13,TRUE
Q-ANIM_MGT-0775,BC,RV,ANIM_MGT,Animal Management & Equitation,37,1st refusal in Show Jumping = ___ penalty points.,Two,Five,Four,Three,C,4 points.,1,QB13,TRUE
Q-ANIM_MGT-0776,BC,RV,ANIM_MGT,Animal Management & Equitation,37,Elimination after ___ refusals on same obstacle.,One,Three,Two,Four,C,Two.,2,QB13,TRUE
Q-ANIM_MGT-0777,BC,RV,ANIM_MGT,Animal Management & Equitation,37,Colours of horses = ___.,Two,Three,Four,Five,D,Five colours.,1,QB13,TRUE
Q-ANIM_MGT-0778,BC,RV,ANIM_MGT,Animal Management & Equitation,37,VAP = Veterinary ___ Post.,Access,Aid,Accident,Administration,B,Aid Post.,1,QB13,TRUE
Q-ANIM_MGT-0779,BC,RV,ANIM_MGT,Animal Management & Equitation,37,NOT a gait of horse: ___.,Walk,Gallop,Jog,Canter,C,Jog.,3,QB13,TRUE
Q-ANIM_MGT-0780,BC,RV,ANIM_MGT,Animal Management & Equitation,37,NOT in grooming kit: ___.,Wisp,Dandy Brush,Curry Comb,Scurf,D,Scurf.,1,QB13,TRUE
Q-ANIM_MGT-0781,BC,RV,ANIM_MGT,Animal Management & Equitation,37,Sponges used to clean ___ of horse.,Teeth,Hooves,Eyes,Ears,C,Eyes.,1,NEW,TRUE
Q-ANIM_MGT-0782,BC,RV,ANIM_MGT,Animal Management & Equitation,37,Chaff added to feed to increase ___.,Protein,Vitamins,Bulk,Energy,C,Bulk.,2,NEW,TRUE
Q-ANIM_MGT-0783,BC,RV,ANIM_MGT,Animal Management & Equitation,37,Glanders = infectious disease communicated to ___.,Other horses,Mules,Man,Dogs,C,Man.,1,NEW,TRUE
Q-ANIM_MGT-0784,BC,RV,ANIM_MGT,Animal Management & Equitation,37,A clipped horse gets dry ___ after sweating.,Slower,Same,Faster,Less,C,Faster.,1,NEW,TRUE
Q-ANIM_MGT-0785,BC,RV,ANIM_MGT,Animal Management & Equitation,37,HMC = Horse ___ Carrier.,Maintaining Crate,Mule Carrier,Mechanical Crib,Mobility Coach,B,Mule Carrier.,2,NEW,TRUE
Q-ANIM_MGT-0786,BC,RV,ANIM_MGT,Animal Management & Equitation,37,Deworming eliminates ___ parasites.,External,Internal,Skin,Air,B,Internal parasites.,3,NEW,TRUE
Q-ANIM_MGT-0787,BC,RV,ANIM_MGT,Animal Management & Equitation,37,Show Jumping arena BIG = 100m x ___ m.,100,150,120,80,C,120 m.,1,NEW,TRUE
Q-ANIM_MGT-0788,BC,RV,ANIM_MGT,Animal Management & Equitation,37,Volte = circle of ___ metres or less.,20,15,10,5,C,10 metres.,2,NEW,TRUE
Q-SHOEING-0789,BC,RV,SHOEING,Shoeing,38,Shoeing tools = ___ Tools.,Saddlery,Grooming,Farriery,Clipping,C,Farriery.,1,OMR_2024,TRUE
Q-SHOEING-0790,BC,RV,SHOEING,Shoeing,38,Frog = part of horse's ___.,Muzzle,Heat,Gait,Hoof,D,Hoof.,1,OMR_2024,TRUE
Q-SHOEING-0791,BC,RV,SHOEING,Shoeing,38,Types of horse shoes = ___.,Three,Four,Six,Seven,D,Seven.,2,OMR_2024,TRUE
Q-SHOEING-0792,BC,RV,SHOEING,Shoeing,38,Cold Shoeing in ___ or emergency.,Urban stables,Hot conditions,Forward areas,Training,C,Forward areas.,1,OMR_2024,TRUE
Q-SHOEING-0793,BC,RV,SHOEING,Shoeing,38,Corrective shoeing = ___ Shoeing.,Repaired,Doctored,Medical,Surgical,D,Surgical.,1,OMR_2024,TRUE
Q-SHOEING-0794,BC,RV,SHOEING,Shoeing,38,Pritchel makes ___ in shoes.,Holes,Grooves,Notches,Marks,A,Holes.,2,OMR_2024,TRUE
Q-SHOEING-0795,BC,RV,SHOEING,Shoeing,38,Nippers ___ hoof wall.,File,Trim,Measure,Polish,B,Trim hoof wall.,3,OMR_2024,TRUE
Q-SHOEING-0796,BC,RV,SHOEING,Shoeing,38,Shoeing protects the ___.,Front Leg,Nose,Hoof,Hind Leg,C,Hoof.,1,OMR_2024,TRUE
Q-SHOEING-0797,BC,RV,SHOEING,Shoeing,38,Shoeing keeps hoof in ___ shape.,Random,Proper,Wide,Narrow,B,Proper shape.,2,OMR_2024,TRUE
Q-SHOEING-0798,BC,RV,SHOEING,Shoeing,38,Hoof numbers branded on ___ feet.,Back,Fore,Hind,All,C,Hind feet.,1,OMR_2024,TRUE
Q-SHOEING-0799,BC,RV,SHOEING,Shoeing,38,Racing Plates ___ than traditional shoes.,Heavier,Same,Lighter,Thicker,C,Lighter.,1,OMR_2024,TRUE
Q-SHOEING-0800,BC,RV,SHOEING,Shoeing,38,Surgical shoeing corrects ___ in limbs.,Strength,Colour,Defects,Weight,C,Defects.,2,OMR_2024,TRUE
Q-SHOEING-0801,BC,RV,SHOEING,Shoeing,38,Fular = ___ around shoe for grip.,Nail,Groove,Clip,Stamp,B,Groove.,1,OMR_2024,TRUE
Q-SHOEING-0802,BC,RV,SHOEING,Shoeing,38,Hoof Gauge = measures ___ and balance.,Nail depth,Angles,Weight,Temperature,B,Angles.,3,OMR_2024,TRUE
Q-SHOEING-0803,BC,RV,SHOEING,Shoeing,38,Rasp = hoof ___ like nail file.,Drill,Cutter,File,Pick,C,File.,2,OMR_2024,TRUE
Q-SADDLE-0804,BC,RV,SADDLE,Saddle Fitting,39,Pommel = ___ arch of saddle.,Rear,Side,Front,Top,C,Front arch.,1,OMR_2024,TRUE
Q-SADDLE-0805,BC,RV,SADDLE,Saddle Fitting,39,Cantle = ___ arch of saddle.,Front,Side,Top,Rear,D,Rear arch.,1,OMR_2024,TRUE
Q-SADDLE-0806,BC,RV,SADDLE,Saddle Fitting,39,GC in Saddle GC = Gun ___.,Cover,Control,Carriage,Case,C,Carriage.,2,OMR_2024,TRUE
Q-SADDLE-0807,BC,RV,SADDLE,Saddle Fitting,39,Throat Lash part of ___.,Saddle,Tail Collar,Head Collar,Girth Collar,C,Head Collar.,1,OMR_2024,TRUE
Q-SADDLE-0808,BC,RV,SADDLE,Saddle Fitting,39,Saddle cushioned with ___.,Grass,Dry Hay,Tin Sheets,Numdah,D,Numdah.,1,OMR_2024,TRUE
Q-SADDLE-0809,BC,RV,SADDLE,Saddle Fitting,39,No pressure on horse's ___.,Neck,Heart,Spine,Legs,C,Spine.,2,OMR_2024,TRUE
Q-SADDLE-0810,BC,RV,SADDLE,Saddle Fitting,39,Saddle must be ___ on horse's back.,Dipped front,Tight,Level,Dipped rear,C,Level.,3,OMR_2024,TRUE
Q-SADDLE-0811,BC,RV,SADDLE,Saddle Fitting,39,Western saddles for ___.,Show Jumpers,Hunting,Cowboys,Dressage,C,Cowboys.,1,OMR_2024,TRUE
Q-SADDLE-0812,BC,RV,SADDLE,Saddle Fitting,39,Hunting saddles have ___ cantle and pommel.,High,Low,Padded,No,B,Low.,2,OMR_2024,TRUE
Q-SADDLE-0813,BC,RV,SADDLE,Saddle Fitting,39,Saddle Pack for ___.,Sleeping,Training,Transportation,Storing,C,Transportation.,1,OMR_2024,TRUE
Q-SADDLE-0814,BC,RV,SADDLE,Saddle Fitting,39,Clean horse ___ saddling.,Before,After,During,Anytime,A,Before.,1,OMR_2024,TRUE
Q-SADDLE-0815,BC,RV,SADDLE,Saddle Fitting,39,Blanket folds = ___ different ways.,Two,Five,Three,Four,D,Four ways.,2,OMR_2024,TRUE
Q-SADDLE-0816,BC,RV,SADDLE,Saddle Fitting,39,Direct Action Bit = Jointed ___.,Rubber Snaffle,Bar Snaffle,Bit,Disjointed,C,Jointed Bit.,1,OMR_2024,TRUE
Q-SADDLE-0817,BC,RV,SADDLE,Saddle Fitting,39,Eye Fringes protect horses' ___.,Ears,Hooves,Eyes,Mane,C,Eyes.,3,OMR_2024,TRUE
Q-SADDLE-0818,BC,RV,SADDLE,Saddle Fitting,39,Fan = part of side bar projecting ___ saddle.,In front,Below,Above,Behind,D,Behind saddle.,2,OMR_2024,TRUE
